"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"0500000US26163","Wayne County, Michigan","1757299","*****"
"0500000US26165","Wexford County, Michigan","33256","*****"
"0500000US27001","Aitkin County, Minnesota","15834","*****"
"0500000US27003","Anoka County, Minnesota","350253","*****"
"0500000US27005","Becker County, Minnesota","34011","*****"
"0500000US27007","Beltrami County, Minnesota","46403","*****"
"0500000US27009","Benton County, Minnesota","40129","*****"
"0500000US27011","Big Stone County, Minnesota","4996","*****"
"0500000US27013","Blue Earth County, Minnesota","66795","*****"
"0500000US27015","Brown County, Minnesota","25163","*****"
"0500000US27017","Carlton County, Minnesota","35633","*****"
"0500000US27019","Carver County, Minnesota","101949","*****"
"0500000US27021","Cass County, Minnesota","29268","*****"
"0500000US27023","Chippewa County, Minnesota","11953","*****"
"0500000US27025","Chisago County, Minnesota","55315","*****"
"0500000US27027","Clay County, Minnesota","63446","*****"
"0500000US27029","Clearwater County, Minnesota","8821","*****"
"0500000US27031","Cook County, Minnesota","5376","*****"
"0500000US27033","Cottonwood County, Minnesota","11299","*****"
"0500000US27035","Crow Wing County, Minnesota","64217","*****"
"0500000US27037","Dakota County, Minnesota","421453","*****"
"0500000US27039","Dodge County, Minnesota","20669","*****"
"0500000US27041","Douglas County, Minnesota","37513","*****"
"0500000US27043","Faribault County, Minnesota","13801","*****"
"0500000US27045","Fillmore County, Minnesota","20949","*****"
"0500000US27047","Freeborn County, Minnesota","30463","*****"
"0500000US27049","Goodhue County, Minnesota","46246","*****"
"0500000US27051","Grant County, Minnesota","5935","*****"
"0500000US27053","Hennepin County, Minnesota","1245837","*****"
"0500000US27055","Houston County, Minnesota","18648","*****"
"0500000US27057","Hubbard County, Minnesota","21019","*****"
"0500000US27059","Isanti County, Minnesota","39430","*****"
"0500000US27061","Itasca County, Minnesota","45141","*****"
"0500000US27063","Jackson County, Minnesota","9954","*****"
"0500000US27065","Kanabec County, Minnesota","16089","*****"
"0500000US27067","Kandiyohi County, Minnesota","42841","*****"
"0500000US27069","Kittson County, Minnesota","4311","*****"
"0500000US27071","Koochiching County, Minnesota","12515","*****"
"0500000US27073","Lac qui Parle County, Minnesota","6719","*****"
"0500000US27075","Lake County, Minnesota","10560","*****"
"0500000US27077","Lake of the Woods County, Minnesota","3771","*****"
"0500000US27079","Le Sueur County, Minnesota","28242","*****"
"0500000US27081","Lincoln County, Minnesota","5677","*****"
"0500000US27083","Lyon County, Minnesota","25758","*****"
"0500000US27085","McLeod County, Minnesota","35832","*****"
"0500000US27087","Mahnomen County, Minnesota","5501","*****"
"0500000US27089","Marshall County, Minnesota","9372","*****"
"0500000US27091","Martin County, Minnesota","19852","*****"
"0500000US27093","Meeker County, Minnesota","23105","*****"
"0500000US27095","Mille Lacs County, Minnesota","25865","*****"
"0500000US27097","Morrison County, Minnesota","33064","*****"
"0500000US27099","Mower County, Minnesota","39807","*****"
"0500000US27101","Murray County, Minnesota","8296","*****"
"0500000US27103","Nicollet County, Minnesota","33954","*****"
"0500000US27105","Nobles County, Minnesota","21734","*****"
"0500000US27107","Norman County, Minnesota","6520","*****"
"0500000US27109","Olmsted County, Minnesota","154809","*****"
"0500000US27111","Otter Tail County, Minnesota","58195","*****"
"0500000US27113","Pennington County, Minnesota","14183","*****"
"0500000US27115","Pine County, Minnesota","29223","*****"
"0500000US27117","Pipestone County, Minnesota","9191","*****"
"0500000US27119","Polk County, Minnesota","31521","*****"
"0500000US27121","Pope County, Minnesota","11048","*****"
"0500000US27123","Ramsey County, Minnesota","544442","*****"
"0500000US27125","Red Lake County, Minnesota","4015","*****"
"0500000US27127","Redwood County, Minnesota","15261","*****"
"0500000US27129","Renville County, Minnesota","14652","*****"
"0500000US27131","Rice County, Minnesota","66185","*****"
"0500000US27133","Rock County, Minnesota","9402","*****"
"0500000US27135","Roseau County, Minnesota","15361","*****"
"0500000US27137","St. Louis County, Minnesota","199759","*****"
"0500000US27139","Scott County, Minnesota","145275","*****"
"0500000US27141","Sherburne County, Minnesota","94463","*****"
"0500000US27143","Sibley County, Minnesota","14892","*****"
"0500000US27145","Stearns County, Minnesota","158452","*****"
"0500000US27147","Steele County, Minnesota","36683","*****"
"0500000US27149","Stevens County, Minnesota","9789","*****"
"0500000US27151","Swift County, Minnesota","9359","*****"
"0500000US27153","Todd County, Minnesota","24494","*****"
"0500000US27155","Traverse County, Minnesota","3311","*****"
"0500000US27157","Wabasha County, Minnesota","21537","*****"
"0500000US27159","Wadena County, Minnesota","13654","*****"
"0500000US27161","Waseca County, Minnesota","18740","*****"
"0500000US27163","Washington County, Minnesota","255938","*****"
"0500000US27165","Watonwan County, Minnesota","10972","*****"
"0500000US27167","Wilkin County, Minnesota","6291","*****"
"0500000US27169","Winona County, Minnesota","50725","*****"
"0500000US27171","Wright County, Minnesota","134438","*****"
"0500000US27173","Yellow Medicine County, Minnesota","9814","*****"
"0500000US28001","Adams County, Mississippi","31266","*****"
"0500000US28003","Alcorn County, Mississippi","37090","*****"
"0500000US28005","Amite County, Mississippi","12412","*****"
"0500000US28007","Attala County, Mississippi","18437","*****"
"0500000US28009","Benton County, Mississippi","8232","*****"
"0500000US28011","Bolivar County, Mississippi","31848","*****"
"0500000US28013","Calhoun County, Mississippi","14499","*****"
"0500000US28015","Carroll County, Mississippi","10070","*****"
"0500000US28017","Chickasaw County, Mississippi","17193","*****"
"0500000US28019","Choctaw County, Mississippi","8277","*****"
"0500000US28021","Claiborne County, Mississippi","9089","*****"
"0500000US28023","Clarke County, Mississippi","15770","*****"
"0500000US28025","Clay County, Mississippi","19640","*****"
"0500000US28027","Coahoma County, Mississippi","23255","*****"
"0500000US28029","Copiah County, Mississippi","28501","*****"
"0500000US28031","Covington County, Mississippi","18978","*****"
"0500000US28033","DeSoto County, Mississippi","178975","*****"
"0500000US28035","Forrest County, Mississippi","75224","*****"
"0500000US28037","Franklin County, Mississippi","7733","*****"
"0500000US28039","George County, Mississippi","23917","*****"
"0500000US28041","Greene County, Mississippi","13645","*****"
"0500000US28043","Grenada County, Mississippi","21088","*****"
"0500000US28045","Hancock County, Mississippi","46961","*****"
"0500000US28047","Harrison County, Mississippi","204502","*****"
"0500000US28049","Hinds County, Mississippi","238797","*****"
"0500000US28051","Holmes County, Mississippi","17737","*****"
"0500000US28053","Humphreys County, Mississippi","8389","*****"
"0500000US28055","Issaquena County, Mississippi","1361","241"
"0500000US28057","Itawamba County, Mississippi","23462","*****"
"0500000US28059","Jackson County, Mississippi","142376","*****"
"0500000US28061","Jasper County, Mississippi","16505","*****"
"0500000US28063","Jefferson County, Mississippi","7225","*****"
"0500000US28065","Jefferson Davis County, Mississippi","11339","*****"
"0500000US28067","Jones County, Mississippi","68352","*****"
"0500000US28069","Kemper County, Mississippi","9943","*****"
"0500000US28071","Lafayette County, Mississippi","53590","*****"
"0500000US28073","Lamar County, Mississippi","61969","*****"
"0500000US28075","Lauderdale County, Mississippi","76279","*****"
"0500000US28077","Lawrence County, Mississippi","12633","*****"
"0500000US28079","Leake County, Mississippi","22792","*****"
"0500000US28081","Lee County, Mississippi","85072","*****"
"0500000US28083","Leflore County, Mississippi","29222","*****"
"0500000US28085","Lincoln County, Mississippi","34320","*****"
"0500000US28087","Lowndes County, Mississippi","59150","*****"
"0500000US28089","Madison County, Mississippi","104562","*****"
"0500000US28091","Marion County, Mississippi","24990","*****"
"0500000US28093","Marshall County, Mississippi","35599","*****"
"0500000US28095","Monroe County, Mississippi","35673","*****"
"0500000US28097","Montgomery County, Mississippi","10068","*****"
"0500000US28099","Neshoba County, Mississippi","29332","*****"
"0500000US28101","Newton County, Mississippi","21360","*****"
"0500000US28103","Noxubee County, Mississippi","10700","*****"
"0500000US28105","Oktibbeha County, Mississippi","49512","*****"
"0500000US28107","Panola County, Mississippi","34190","*****"
"0500000US28109","Pearl River County, Mississippi","55219","*****"
"0500000US28111","Perry County, Mississippi","12006","*****"
"0500000US28113","Pike County, Mississippi","39532","*****"
"0500000US28115","Pontotoc County, Mississippi","31618","*****"
"0500000US28117","Prentiss County, Mississippi","25255","*****"
"0500000US28119","Quitman County, Mississippi","7187","*****"
"0500000US28121","Rankin County, Mississippi","152677","*****"
"0500000US28123","Scott County, Mississippi","28332","*****"
"0500000US28125","Sharkey County, Mississippi","4404","241"
"0500000US28127","Simpson County, Mississippi","26888","*****"
"0500000US28129","Smith County, Mississippi","16009","*****"
"0500000US28131","Stone County, Mississippi","18276","*****"
"0500000US28133","Sunflower County, Mississippi","26168","*****"
"0500000US28135","Tallahatchie County, Mississippi","14158","*****"
"0500000US28137","Tate County, Mississippi","28404","*****"
"0500000US28139","Tippah County, Mississippi","22018","*****"
"0500000US28141","Tishomingo County, Mississippi","19441","*****"
"0500000US28143","Tunica County, Mississippi","9988","*****"
"0500000US28145","Union County, Mississippi","28507","*****"
"0500000US28147","Walthall County, Mississippi","14477","*****"
"0500000US28149","Warren County, Mississippi","46519","*****"
"0500000US28151","Washington County, Mississippi","46057","*****"
"0500000US28153","Wayne County, Mississippi","20373","*****"
"0500000US28155","Webster County, Mississippi","9768","*****"
"0500000US28157","Wilkinson County, Mississippi","8875","*****"
"0500000US28159","Winston County, Mississippi","18229","*****"
"0500000US28161","Yalobusha County, Mississippi","12367","*****"
"0500000US28163","Yazoo County, Mississippi","28565","*****"
"0500000US29001","Adair County, Missouri","25369","*****"
"0500000US29003","Andrew County, Missouri","17503","*****"
"0500000US29005","Atchison County, Missouri","5229","*****"
"0500000US29007","Audrain County, Missouri","25644","*****"
"0500000US29009","Barry County, Missouri","35530","*****"
"0500000US29011","Barton County, Missouri","11797","*****"
"0500000US29013","Bates County, Missouri","16296","*****"
"0500000US29015","Benton County, Missouri","19107","*****"
"0500000US29017","Bollinger County, Missouri","12225","*****"
"0500000US29019","Boone County, Missouri","177651","*****"
"0500000US29021","Buchanan County, Missouri","88460","*****"
"0500000US29023","Butler County, Missouri","42656","*****"
"0500000US29025","Caldwell County, Missouri","9039","*****"
"0500000US29027","Callaway County, Missouri","44889","*****"
"0500000US29029","Camden County, Missouri","45466","*****"
"0500000US29031","Cape Girardeau County, Missouri","78491","*****"
"0500000US29033","Carroll County, Missouri","8781","*****"
"0500000US29035","Carter County, Missouri","6147","*****"
"0500000US29037","Cass County, Missouri","103597","*****"
"0500000US29039","Cedar County, Missouri","14043","*****"
"0500000US29041","Chariton County, Missouri","7483","*****"
"0500000US29043","Christian County, Missouri","85658","*****"
"0500000US29045","Clark County, Missouri","6779","*****"
"0500000US29047","Clay County, Missouri","242516","*****"
"0500000US29049","Clinton County, Missouri","20500","*****"
"0500000US29051","Cole County, Missouri","76723","*****"
"0500000US29053","Cooper County, Missouri","17660","*****"
"0500000US29055","Crawford County, Missouri","24154","*****"
"0500000US29057","Dade County, Missouri","7578","*****"
"0500000US29059","Dallas County, Missouri","16617","*****"
"0500000US29061","Daviess County, Missouri","8295","*****"
"0500000US29063","DeKalb County, Missouri","12526","*****"
"0500000US29065","Dent County, Missouri","15545","*****"
"0500000US29067","Douglas County, Missouri","13306","*****"
"0500000US29069","Dunklin County, Missouri","30027","*****"
"0500000US29071","Franklin County, Missouri","103191","*****"
"0500000US29073","Gasconade County, Missouri","14711","*****"
"0500000US29075","Gentry County, Missouri","6616","*****"
"0500000US29077","Greene County, Missouri","289756","*****"
"0500000US29079","Grundy County, Missouri","9992","*****"
"0500000US29081","Harrison County, Missouri","8491","*****"
"0500000US29083","Henry County, Missouri","21735","*****"
"0500000US29085","Hickory County, Missouri","9404","*****"
"0500000US29087","Holt County, Missouri","4432","*****"
"0500000US29089","Howard County, Missouri","10058","*****"
"0500000US29091","Howell County, Missouri","40104","*****"
"0500000US29093","Iron County, Missouri","10164","*****"
"0500000US29095","Jackson County, Missouri","696216","*****"
"0500000US29097","Jasper County, Missouri","119920","*****"
"0500000US29099","Jefferson County, Missouri","223951","*****"
"0500000US29101","Johnson County, Missouri","53682","*****"
"0500000US29103","Knox County, Missouri","3947","*****"
"0500000US29105","Laclede County, Missouri","35531","*****"
"0500000US29107","Lafayette County, Missouri","32597","*****"
"0500000US29109","Lawrence County, Missouri","38204","*****"
"0500000US29111","Lewis County, Missouri","9955","*****"
"0500000US29113","Lincoln County, Missouri","56477","*****"
"0500000US29115","Linn County, Missouri","12113","*****"
"0500000US29117","Livingston County, Missouri","15126","*****"
"0500000US29119","McDonald County, Missouri","22782","*****"
"0500000US29121","Macon County, Missouri","15199","*****"
"0500000US29123","Madison County, Missouri","12179","*****"
"0500000US29125","Maries County, Missouri","8803","*****"
"0500000US29127","Marion County, Missouri","28608","*****"
